ebl,ibl,gtop,itop,count
60,12,"(4,(3,(1,2)));","(4,(1,(2,3)));",4489
60,12,"(4,(3,(1,2)));","(4,(2,(1,3)));",4343
60,12,"(4,(3,(1,2)));","(4,(3,(1,2)));",7300
60,14,"(4,(3,(1,2)));","(4,(1,(2,3)));",2054
60,14,"(4,(3,(1,2)));","(4,(2,(1,3)));",2172
60,14,"(4,(3,(1,2)));","(4,(3,(1,2)));",19603
60,14.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",1847
60,14.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",1722
60,14.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",7222
60,16,"(4,(3,(1,2)));","(4,(1,(2,3)));",1676
60,16,"(4,(3,(1,2)));","(4,(2,(1,3)));",1600
60,16,"(4,(3,(1,2)));","(4,(3,(1,2)));",1724
60,17,"(4,(3,(1,2)));","(4,(1,(2,3)));",1461
60,17,"(4,(3,(1,2)));","(4,(2,(1,3)));",1407
60,17,"(4,(3,(1,2)));","(4,(3,(1,2)));",8727
60,18,"(4,(3,(1,2)));","(4,(1,(2,3)));",2443
60,18,"(4,(3,(1,2)));","(4,(2,(1,3)));",2444
60,18,"(4,(3,(1,2)));","(4,(3,(1,2)));",2560
60,18.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",2214
60,18.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",2195
60,18.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",3516
60,19,"(4,(3,(1,2)));","(4,(1,(2,3)));",8609
60,19,"(4,(3,(1,2)));","(4,(2,(1,3)));",8654
60,19,"(4,(3,(1,2)));","(4,(3,(1,2)));",16761
60,19.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",5193
60,19.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",4958
60,19.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",16764
60,20,"(4,(3,(1,2)));","(4,(1,(2,3)));",4593
60,20,"(4,(3,(1,2)));","(4,(2,(1,3)));",4403
60,20,"(4,(3,(1,2)));","(4,(3,(1,2)));",17520
60,0.00999999999999801,"(4,(1,(2,3)));","(4,(1,(2,3)));",1140
60,0.00999999999999801,"(4,(1,(2,3)));","(4,(2,(1,3)));",1181
60,0.00999999999999801,"(4,(1,(2,3)));","(4,(3,(1,2)));",2959
60,0.00999999999999801,"(4,(2,(1,3)));","(4,(1,(2,3)));",1217
60,0.00999999999999801,"(4,(2,(1,3)));","(4,(2,(1,3)));",1173
60,0.00999999999999801,"(4,(2,(1,3)));","(4,(3,(1,2)));",2988
60,0.00999999999999801,"(4,(3,(1,2)));","(4,(1,(2,3)));",1199
60,0.00999999999999801,"(4,(3,(1,2)));","(4,(2,(1,3)));",1173
60,0.00999999999999801,"(4,(3,(1,2)));","(4,(3,(1,2)));",2929
60,0.100000000000001,"(4,(1,(2,3)));","(4,(1,(2,3)));",430
60,0.100000000000001,"(4,(1,(2,3)));","(4,(2,(1,3)));",387
60,0.100000000000001,"(4,(1,(2,3)));","(4,(3,(1,2)));",1779
60,0.100000000000001,"(4,(2,(1,3)));","(4,(1,(2,3)));",440
60,0.100000000000001,"(4,(2,(1,3)));","(4,(2,(1,3)));",385
60,0.100000000000001,"(4,(2,(1,3)));","(4,(3,(1,2)));",1834
60,0.100000000000001,"(4,(3,(1,2)));","(4,(1,(2,3)));",728
60,0.100000000000001,"(4,(3,(1,2)));","(4,(2,(1,3)));",732
60,0.100000000000001,"(4,(3,(1,2)));","(4,(3,(1,2)));",3126
60,0.119999999999997,"(4,(1,(2,3)));","(4,(1,(2,3)));",461
60,0.119999999999997,"(4,(1,(2,3)));","(4,(2,(1,3)));",494
60,0.119999999999997,"(4,(1,(2,3)));","(4,(3,(1,2)));",1159
60,0.119999999999997,"(4,(2,(1,3)));","(4,(1,(2,3)));",526
60,0.119999999999997,"(4,(2,(1,3)));","(4,(2,(1,3)));",480
60,0.119999999999997,"(4,(2,(1,3)));","(4,(3,(1,2)));",1131
60,0.119999999999997,"(4,(3,(1,2)));","(4,(1,(2,3)));",925
60,0.119999999999997,"(4,(3,(1,2)));","(4,(2,(1,3)));",923
60,0.119999999999997,"(4,(3,(1,2)));","(4,(3,(1,2)));",2100
60,0.140000000000001,"(4,(1,(2,3)));","(4,(1,(2,3)));",572
60,0.140000000000001,"(4,(1,(2,3)));","(4,(2,(1,3)));",550
60,0.140000000000001,"(4,(1,(2,3)));","(4,(3,(1,2)));",2075
60,0.140000000000001,"(4,(2,(1,3)));","(4,(1,(2,3)));",585
60,0.140000000000001,"(4,(2,(1,3)));","(4,(2,(1,3)));",570
60,0.140000000000001,"(4,(2,(1,3)));","(4,(3,(1,2)));",2158
60,0.140000000000001,"(4,(3,(1,2)));","(4,(1,(2,3)));",1103
60,0.140000000000001,"(4,(3,(1,2)));","(4,(2,(1,3)));",1126
60,0.140000000000001,"(4,(3,(1,2)));","(4,(3,(1,2)));",4350
60,0.18,"(4,(1,(2,3)));","(4,(1,(2,3)));",1709
60,0.18,"(4,(1,(2,3)));","(4,(2,(1,3)));",1679
60,0.18,"(4,(1,(2,3)));","(4,(3,(1,2)));",2969
60,0.18,"(4,(2,(1,3)));","(4,(1,(2,3)));",1757
60,0.18,"(4,(2,(1,3)));","(4,(2,(1,3)));",1716
60,0.18,"(4,(2,(1,3)));","(4,(3,(1,2)));",2976
60,0.18,"(4,(3,(1,2)));","(4,(1,(2,3)));",3852
60,0.18,"(4,(3,(1,2)));","(4,(2,(1,3)));",3899
60,0.18,"(4,(3,(1,2)));","(4,(3,(1,2)));",6903
60,0.200000000000003,"(4,(1,(2,3)));","(4,(1,(2,3)));",1555
60,0.200000000000003,"(4,(1,(2,3)));","(4,(2,(1,3)));",1544
60,0.200000000000003,"(4,(1,(2,3)));","(4,(3,(1,2)));",5174
60,0.200000000000003,"(4,(2,(1,3)));","(4,(1,(2,3)));",1541
60,0.200000000000003,"(4,(2,(1,3)));","(4,(2,(1,3)));",1505
60,0.200000000000003,"(4,(2,(1,3)));","(4,(3,(1,2)));",5314
60,0.200000000000003,"(4,(3,(1,2)));","(4,(1,(2,3)));",3870
60,0.200000000000003,"(4,(3,(1,2)));","(4,(2,(1,3)));",3710
60,0.200000000000003,"(4,(3,(1,2)));","(4,(3,(1,2)));",12734
70,0.019999999999996,"(4,(1,(2,3)));","(4,(1,(2,3)));",15
70,0.019999999999996,"(4,(1,(2,3)));","(4,(2,(1,3)));",13
70,0.019999999999996,"(4,(1,(2,3)));","(4,(3,(1,2)));",98
70,0.019999999999996,"(4,(2,(1,3)));","(4,(1,(2,3)));",9
70,0.019999999999996,"(4,(2,(1,3)));","(4,(2,(1,3)));",12
70,0.019999999999996,"(4,(2,(1,3)));","(4,(3,(1,2)));",124
70,0.019999999999996,"(4,(3,(1,2)));","(4,(1,(2,3)));",18
70,0.019999999999996,"(4,(3,(1,2)));","(4,(2,(1,3)));",12
70,0.019999999999996,"(4,(3,(1,2)));","(4,(3,(1,2)));",120
70,0.0400000000000063,"(4,(1,(2,3)));","(4,(1,(2,3)));",503
70,0.0400000000000063,"(4,(1,(2,3)));","(4,(2,(1,3)));",493
70,0.0400000000000063,"(4,(1,(2,3)));","(4,(3,(1,2)));",515
70,0.0400000000000063,"(4,(2,(1,3)));","(4,(1,(2,3)));",505
70,0.0400000000000063,"(4,(2,(1,3)));","(4,(2,(1,3)));",507
70,0.0400000000000063,"(4,(2,(1,3)));","(4,(3,(1,2)));",529
70,0.0400000000000063,"(4,(3,(1,2)));","(4,(1,(2,3)));",637
70,0.0400000000000063,"(4,(3,(1,2)));","(4,(2,(1,3)));",626
70,0.0400000000000063,"(4,(3,(1,2)));","(4,(3,(1,2)));",685
70,0.0600000000000023,"(4,(1,(2,3)));","(4,(1,(2,3)));",1509
70,0.0600000000000023,"(4,(1,(2,3)));","(4,(2,(1,3)));",1473
70,0.0600000000000023,"(4,(1,(2,3)));","(4,(3,(1,2)));",3880
70,0.0600000000000023,"(4,(2,(1,3)));","(4,(1,(2,3)));",1553
70,0.0600000000000023,"(4,(2,(1,3)));","(4,(2,(1,3)));",1507
70,0.0600000000000023,"(4,(2,(1,3)));","(4,(3,(1,2)));",4047
70,0.0600000000000023,"(4,(3,(1,2)));","(4,(1,(2,3)));",2086
70,0.0600000000000023,"(4,(3,(1,2)));","(4,(2,(1,3)));",2120
70,0.0600000000000023,"(4,(3,(1,2)));","(4,(3,(1,2)));",5460
70,0.0799999999999983,"(4,(1,(2,3)));","(4,(1,(2,3)));",1222
70,0.0799999999999983,"(4,(1,(2,3)));","(4,(2,(1,3)));",1208
70,0.0799999999999983,"(4,(1,(2,3)));","(4,(3,(1,2)));",1807
70,0.0799999999999983,"(4,(2,(1,3)));","(4,(1,(2,3)));",1248
70,0.0799999999999983,"(4,(2,(1,3)));","(4,(2,(1,3)));",1276
70,0.0799999999999983,"(4,(2,(1,3)));","(4,(3,(1,2)));",1883
70,0.0799999999999983,"(4,(3,(1,2)));","(4,(1,(2,3)));",1914
70,0.0799999999999983,"(4,(3,(1,2)));","(4,(2,(1,3)));",1869
70,0.0799999999999983,"(4,(3,(1,2)));","(4,(3,(1,2)));",2738
70,0.0999999999999943,"(4,(1,(2,3)));","(4,(1,(2,3)));",30
70,0.0999999999999943,"(4,(1,(2,3)));","(4,(2,(1,3)));",25
70,0.0999999999999943,"(4,(1,(2,3)));","(4,(3,(1,2)));",2889
70,0.0999999999999943,"(4,(2,(1,3)));","(4,(1,(2,3)));",20
70,0.0999999999999943,"(4,(2,(1,3)));","(4,(2,(1,3)));",26
70,0.0999999999999943,"(4,(2,(1,3)));","(4,(3,(1,2)));",2960
70,0.0999999999999943,"(4,(3,(1,2)));","(4,(1,(2,3)));",38
70,0.0999999999999943,"(4,(3,(1,2)));","(4,(2,(1,3)));",33
70,0.0999999999999943,"(4,(3,(1,2)));","(4,(3,(1,2)));",4838
70,0.140000000000001,"(4,(1,(2,3)));","(4,(1,(2,3)));",1684
70,0.140000000000001,"(4,(1,(2,3)));","(4,(2,(1,3)));",1640
70,0.140000000000001,"(4,(1,(2,3)));","(4,(3,(1,2)));",2084
70,0.140000000000001,"(4,(2,(1,3)));","(4,(1,(2,3)));",1707
70,0.140000000000001,"(4,(2,(1,3)));","(4,(2,(1,3)));",1710
70,0.140000000000001,"(4,(2,(1,3)));","(4,(3,(1,2)));",2200
70,0.140000000000001,"(4,(3,(1,2)));","(4,(1,(2,3)));",3532
70,0.140000000000001,"(4,(3,(1,2)));","(4,(2,(1,3)));",3358
70,0.140000000000001,"(4,(3,(1,2)));","(4,(3,(1,2)));",4281
70,0.159999999999997,"(4,(1,(2,3)));","(4,(1,(2,3)));",255
70,0.159999999999997,"(4,(1,(2,3)));","(4,(2,(1,3)));",262
70,0.159999999999997,"(4,(1,(2,3)));","(4,(3,(1,2)));",646
70,0.159999999999997,"(4,(2,(1,3)));","(4,(1,(2,3)));",290
70,0.159999999999997,"(4,(2,(1,3)));","(4,(2,(1,3)));",269
70,0.159999999999997,"(4,(2,(1,3)));","(4,(3,(1,2)));",662
70,0.159999999999997,"(4,(3,(1,2)));","(4,(1,(2,3)));",542
70,0.159999999999997,"(4,(3,(1,2)));","(4,(2,(1,3)));",574
70,0.159999999999997,"(4,(3,(1,2)));","(4,(3,(1,2)));",1500
70,0.200000000000003,"(4,(1,(2,3)));","(4,(1,(2,3)));",411
70,0.200000000000003,"(4,(1,(2,3)));","(4,(2,(1,3)));",476
70,0.200000000000003,"(4,(1,(2,3)));","(4,(3,(1,2)));",2038
70,0.200000000000003,"(4,(2,(1,3)));","(4,(1,(2,3)));",495
70,0.200000000000003,"(4,(2,(1,3)));","(4,(2,(1,3)));",527
70,0.200000000000003,"(4,(2,(1,3)));","(4,(3,(1,2)));",2219
70,0.200000000000003,"(4,(3,(1,2)));","(4,(1,(2,3)));",1100
70,0.200000000000003,"(4,(3,(1,2)));","(4,(2,(1,3)));",1051
70,0.200000000000003,"(4,(3,(1,2)));","(4,(3,(1,2)));",4748
70,0.5,"(4,(1,(2,3)));","(4,(1,(2,3)));",525
70,0.5,"(4,(1,(2,3)));","(4,(2,(1,3)));",566
70,0.5,"(4,(1,(2,3)));","(4,(3,(1,2)));",1099
70,0.5,"(4,(2,(1,3)));","(4,(1,(2,3)));",575
70,0.5,"(4,(2,(1,3)));","(4,(2,(1,3)));",568
70,0.5,"(4,(2,(1,3)));","(4,(3,(1,2)));",1120
70,0.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",3165
70,0.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",3097
70,0.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",6335
70,1,"(4,(1,(2,3)));","(4,(1,(2,3)));",244
70,1,"(4,(1,(2,3)));","(4,(2,(1,3)));",257
70,1,"(4,(1,(2,3)));","(4,(3,(1,2)));",291
70,1,"(4,(2,(1,3)));","(4,(1,(2,3)));",266
70,1,"(4,(2,(1,3)));","(4,(2,(1,3)));",279
70,1,"(4,(2,(1,3)));","(4,(3,(1,2)));",348
70,1,"(4,(3,(1,2)));","(4,(1,(2,3)));",5283
70,1,"(4,(3,(1,2)));","(4,(2,(1,3)));",5040
70,1,"(4,(3,(1,2)));","(4,(3,(1,2)));",6782
70,1.5,"(4,(1,(2,3)));","(4,(1,(2,3)));",23
70,1.5,"(4,(1,(2,3)));","(4,(2,(1,3)));",30
70,1.5,"(4,(1,(2,3)));","(4,(3,(1,2)));",190
70,1.5,"(4,(2,(1,3)));","(4,(1,(2,3)));",27
70,1.5,"(4,(2,(1,3)));","(4,(2,(1,3)));",39
70,1.5,"(4,(2,(1,3)));","(4,(3,(1,2)));",229
70,1.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",1816
70,1.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",1760
70,1.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",12399
70,2,"(4,(1,(2,3)));","(4,(1,(2,3)));",16
70,2,"(4,(1,(2,3)));","(4,(2,(1,3)));",21
70,2,"(4,(1,(2,3)));","(4,(3,(1,2)));",41
70,2,"(4,(2,(1,3)));","(4,(1,(2,3)));",20
70,2,"(4,(2,(1,3)));","(4,(2,(1,3)));",11
70,2,"(4,(2,(1,3)));","(4,(3,(1,2)));",32
70,2,"(4,(3,(1,2)));","(4,(1,(2,3)));",2727
70,2,"(4,(3,(1,2)));","(4,(2,(1,3)));",2623
70,2,"(4,(3,(1,2)));","(4,(3,(1,2)));",5726
70,2.5,"(4,(1,(2,3)));","(4,(3,(1,2)));",1
70,2.5,"(4,(2,(1,3)));","(4,(1,(2,3)));",1
70,2.5,"(4,(2,(1,3)));","(4,(3,(1,2)));",1
70,2.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",38
70,2.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",17
70,2.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",258
70,3,"(4,(1,(2,3)));","(4,(1,(2,3)));",1
70,3,"(4,(1,(2,3)));","(4,(2,(1,3)));",2
70,3,"(4,(1,(2,3)));","(4,(3,(1,2)));",3
70,3,"(4,(2,(1,3)));","(4,(1,(2,3)));",4
70,3,"(4,(2,(1,3)));","(4,(2,(1,3)));",4
70,3,"(4,(2,(1,3)));","(4,(3,(1,2)));",7
70,3,"(4,(3,(1,2)));","(4,(1,(2,3)));",3338
70,3,"(4,(3,(1,2)));","(4,(2,(1,3)));",3131
70,3,"(4,(3,(1,2)));","(4,(3,(1,2)));",8361
70,3.5,"(4,(1,(2,3)));","(4,(3,(1,2)));",3
70,3.5,"(4,(2,(1,3)));","(4,(1,(2,3)));",2
70,3.5,"(4,(2,(1,3)));","(4,(3,(1,2)));",10
70,3.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",1430
70,3.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",1564
70,3.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",13716
70,5,"(4,(1,(2,3)));","(4,(3,(1,2)));",2
70,5,"(4,(3,(1,2)));","(4,(1,(2,3)));",1062
70,5,"(4,(3,(1,2)));","(4,(2,(1,3)));",1041
70,5,"(4,(3,(1,2)));","(4,(3,(1,2)));",12895
70,6,"(4,(3,(1,2)));","(4,(1,(2,3)));",4438
70,6,"(4,(3,(1,2)));","(4,(2,(1,3)));",4257
70,6,"(4,(3,(1,2)));","(4,(3,(1,2)));",6305
70,8.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",11793
70,8.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",11987
70,8.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",55540
70,9,"(4,(3,(1,2)));","(4,(1,(2,3)));",11276
70,9,"(4,(3,(1,2)));","(4,(2,(1,3)));",11283
70,9,"(4,(3,(1,2)));","(4,(3,(1,2)));",15895
70,9.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",10250
70,9.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",10016
70,9.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",24736
70,13.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",3398
70,13.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",3310
70,13.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",13292
70,14.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",1654
70,14.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",1613
70,14.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",11733
70,15,"(4,(3,(1,2)));","(4,(1,(2,3)));",3276
70,15,"(4,(3,(1,2)));","(4,(2,(1,3)));",3069
70,15,"(4,(3,(1,2)));","(4,(3,(1,2)));",3655
70,16,"(4,(3,(1,2)));","(4,(1,(2,3)));",253
70,16,"(4,(3,(1,2)));","(4,(2,(1,3)));",194
70,16,"(4,(3,(1,2)));","(4,(3,(1,2)));",665
70,18,"(4,(3,(1,2)));","(4,(1,(2,3)));",62
70,18,"(4,(3,(1,2)));","(4,(2,(1,3)));",60
70,18,"(4,(3,(1,2)));","(4,(3,(1,2)));",9878
70,18.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",11204
70,18.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",11261
70,18.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",21002
70,20,"(4,(3,(1,2)));","(4,(1,(2,3)));",1697
70,20,"(4,(3,(1,2)));","(4,(2,(1,3)));",1675
70,20,"(4,(3,(1,2)));","(4,(3,(1,2)));",6628
80,0.0999999999999943,"(4,(1,(2,3)));","(4,(1,(2,3)));",1507
80,0.0999999999999943,"(4,(1,(2,3)));","(4,(2,(1,3)));",1528
80,0.0999999999999943,"(4,(1,(2,3)));","(4,(3,(1,2)));",4609
80,0.0999999999999943,"(4,(2,(1,3)));","(4,(1,(2,3)));",1558
80,0.0999999999999943,"(4,(2,(1,3)));","(4,(2,(1,3)));",1492
80,0.0999999999999943,"(4,(2,(1,3)));","(4,(3,(1,2)));",4570
80,0.0999999999999943,"(4,(3,(1,2)));","(4,(1,(2,3)));",2449
80,0.0999999999999943,"(4,(3,(1,2)));","(4,(2,(1,3)));",2464
80,0.0999999999999943,"(4,(3,(1,2)));","(4,(3,(1,2)));",7467
80,0.0100000000000051,"(4,(1,(2,3)));","(4,(1,(2,3)));",6
80,0.0100000000000051,"(4,(1,(2,3)));","(4,(2,(1,3)));",3
80,0.0100000000000051,"(4,(1,(2,3)));","(4,(3,(1,2)));",3645
80,0.0100000000000051,"(4,(2,(1,3)));","(4,(1,(2,3)));",6
80,0.0100000000000051,"(4,(2,(1,3)));","(4,(2,(1,3)));",6
80,0.0100000000000051,"(4,(2,(1,3)));","(4,(3,(1,2)));",3671
80,0.0100000000000051,"(4,(3,(1,2)));","(4,(1,(2,3)));",8
80,0.0100000000000051,"(4,(3,(1,2)));","(4,(2,(1,3)));",7
80,0.0100000000000051,"(4,(3,(1,2)));","(4,(3,(1,2)));",3835
80,0.0400000000000063,"(4,(1,(2,3)));","(4,(1,(2,3)));",921
80,0.0400000000000063,"(4,(1,(2,3)));","(4,(2,(1,3)));",920
80,0.0400000000000063,"(4,(1,(2,3)));","(4,(3,(1,2)));",1928
80,0.0400000000000063,"(4,(2,(1,3)));","(4,(1,(2,3)));",965
80,0.0400000000000063,"(4,(2,(1,3)));","(4,(2,(1,3)));",855
80,0.0400000000000063,"(4,(2,(1,3)));","(4,(3,(1,2)));",1898
80,0.0400000000000063,"(4,(3,(1,2)));","(4,(1,(2,3)));",1207
80,0.0400000000000063,"(4,(3,(1,2)));","(4,(2,(1,3)));",1131
80,0.0400000000000063,"(4,(3,(1,2)));","(4,(3,(1,2)));",2423
80,0.0499999999999972,"(4,(1,(2,3)));","(4,(1,(2,3)));",1039
80,0.0499999999999972,"(4,(1,(2,3)));","(4,(2,(1,3)));",999
80,0.0499999999999972,"(4,(1,(2,3)));","(4,(3,(1,2)));",1002
80,0.0499999999999972,"(4,(2,(1,3)));","(4,(1,(2,3)));",962
80,0.0499999999999972,"(4,(2,(1,3)));","(4,(2,(1,3)));",1054
80,0.0499999999999972,"(4,(2,(1,3)));","(4,(3,(1,2)));",1009
80,0.0499999999999972,"(4,(3,(1,2)));","(4,(1,(2,3)));",1400
80,0.0499999999999972,"(4,(3,(1,2)));","(4,(2,(1,3)));",1276
80,0.0499999999999972,"(4,(3,(1,2)));","(4,(3,(1,2)));",1283
80,0.0600000000000023,"(4,(1,(2,3)));","(4,(1,(2,3)));",1156
80,0.0600000000000023,"(4,(1,(2,3)));","(4,(2,(1,3)));",1090
80,0.0600000000000023,"(4,(1,(2,3)));","(4,(3,(1,2)));",5082
80,0.0600000000000023,"(4,(2,(1,3)));","(4,(1,(2,3)));",1176
80,0.0600000000000023,"(4,(2,(1,3)));","(4,(2,(1,3)));",1198
80,0.0600000000000023,"(4,(2,(1,3)));","(4,(3,(1,2)));",5291
80,0.0600000000000023,"(4,(3,(1,2)));","(4,(1,(2,3)));",1633
80,0.0600000000000023,"(4,(3,(1,2)));","(4,(2,(1,3)));",1696
80,0.0600000000000023,"(4,(3,(1,2)));","(4,(3,(1,2)));",7459
80,0.120000000000005,"(4,(1,(2,3)));","(4,(1,(2,3)));",1096
80,0.120000000000005,"(4,(1,(2,3)));","(4,(2,(1,3)));",1179
80,0.120000000000005,"(4,(1,(2,3)));","(4,(3,(1,2)));",2115
80,0.120000000000005,"(4,(2,(1,3)));","(4,(1,(2,3)));",1100
80,0.120000000000005,"(4,(2,(1,3)));","(4,(2,(1,3)));",1045
80,0.120000000000005,"(4,(2,(1,3)));","(4,(3,(1,2)));",2033
80,0.120000000000005,"(4,(3,(1,2)));","(4,(1,(2,3)));",2121
80,0.120000000000005,"(4,(3,(1,2)));","(4,(2,(1,3)));",2052
80,0.120000000000005,"(4,(3,(1,2)));","(4,(3,(1,2)));",3996
80,0.180000000000007,"(4,(1,(2,3)));","(4,(1,(2,3)));",444
80,0.180000000000007,"(4,(1,(2,3)));","(4,(2,(1,3)));",435
80,0.180000000000007,"(4,(1,(2,3)));","(4,(3,(1,2)));",963
80,0.180000000000007,"(4,(2,(1,3)));","(4,(1,(2,3)));",417
80,0.180000000000007,"(4,(2,(1,3)));","(4,(2,(1,3)));",415
80,0.180000000000007,"(4,(2,(1,3)));","(4,(3,(1,2)));",922
80,0.180000000000007,"(4,(3,(1,2)));","(4,(1,(2,3)));",991
80,0.180000000000007,"(4,(3,(1,2)));","(4,(2,(1,3)));",934
80,0.180000000000007,"(4,(3,(1,2)));","(4,(3,(1,2)));",2182
80,0.200000000000003,"(4,(1,(2,3)));","(4,(1,(2,3)));",613
80,0.200000000000003,"(4,(1,(2,3)));","(4,(2,(1,3)));",598
80,0.200000000000003,"(4,(1,(2,3)));","(4,(3,(1,2)));",1519
80,0.200000000000003,"(4,(2,(1,3)));","(4,(1,(2,3)));",618
80,0.200000000000003,"(4,(2,(1,3)));","(4,(2,(1,3)));",534
80,0.200000000000003,"(4,(2,(1,3)));","(4,(3,(1,2)));",1576
80,0.200000000000003,"(4,(3,(1,2)));","(4,(1,(2,3)));",1423
80,0.200000000000003,"(4,(3,(1,2)));","(4,(2,(1,3)));",1411
80,0.200000000000003,"(4,(3,(1,2)));","(4,(3,(1,2)));",3799
80,0.5,"(4,(1,(2,3)));","(4,(1,(2,3)));",881
80,0.5,"(4,(1,(2,3)));","(4,(2,(1,3)));",855
80,0.5,"(4,(1,(2,3)));","(4,(3,(1,2)));",3000
80,0.5,"(4,(2,(1,3)));","(4,(1,(2,3)));",828
80,0.5,"(4,(2,(1,3)));","(4,(2,(1,3)));",925
80,0.5,"(4,(2,(1,3)));","(4,(3,(1,2)));",3086
80,0.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",5375
80,0.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",5224
80,0.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",18725
80,1,"(4,(1,(2,3)));","(4,(1,(2,3)));",509
80,1,"(4,(1,(2,3)));","(4,(2,(1,3)));",479
80,1,"(4,(1,(2,3)));","(4,(3,(1,2)));",1085
80,1,"(4,(2,(1,3)));","(4,(1,(2,3)));",478
80,1,"(4,(2,(1,3)));","(4,(2,(1,3)));",513
80,1,"(4,(2,(1,3)));","(4,(3,(1,2)));",1033
80,1,"(4,(3,(1,2)));","(4,(1,(2,3)));",10832
80,1,"(4,(3,(1,2)));","(4,(2,(1,3)));",10736
80,1,"(4,(3,(1,2)));","(4,(3,(1,2)));",22433
80,1.5,"(4,(1,(2,3)));","(4,(1,(2,3)));",65
80,1.5,"(4,(1,(2,3)));","(4,(2,(1,3)));",60
80,1.5,"(4,(1,(2,3)));","(4,(3,(1,2)));",76
80,1.5,"(4,(2,(1,3)));","(4,(1,(2,3)));",63
80,1.5,"(4,(2,(1,3)));","(4,(2,(1,3)));",46
80,1.5,"(4,(2,(1,3)));","(4,(3,(1,2)));",75
80,1.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",3178
80,1.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",3143
80,1.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",3869
80,2,"(4,(1,(2,3)));","(4,(1,(2,3)));",57
80,2,"(4,(1,(2,3)));","(4,(2,(1,3)));",48
80,2,"(4,(1,(2,3)));","(4,(3,(1,2)));",54
80,2,"(4,(2,(1,3)));","(4,(1,(2,3)));",65
80,2,"(4,(2,(1,3)));","(4,(2,(1,3)));",59
80,2,"(4,(2,(1,3)));","(4,(3,(1,2)));",50
80,2,"(4,(3,(1,2)));","(4,(1,(2,3)));",8646
80,2,"(4,(3,(1,2)));","(4,(2,(1,3)));",8272
80,2,"(4,(3,(1,2)));","(4,(3,(1,2)));",8591
80,2.5,"(4,(1,(2,3)));","(4,(1,(2,3)));",24
80,2.5,"(4,(1,(2,3)));","(4,(2,(1,3)));",19
80,2.5,"(4,(1,(2,3)));","(4,(3,(1,2)));",28
80,2.5,"(4,(2,(1,3)));","(4,(1,(2,3)));",11
80,2.5,"(4,(2,(1,3)));","(4,(2,(1,3)));",13
80,2.5,"(4,(2,(1,3)));","(4,(3,(1,2)));",32
80,2.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",5611
80,2.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",5477
80,2.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",11904
80,3,"(4,(1,(2,3)));","(4,(1,(2,3)));",4
80,3,"(4,(1,(2,3)));","(4,(2,(1,3)));",4
80,3,"(4,(1,(2,3)));","(4,(3,(1,2)));",19
80,3,"(4,(2,(1,3)));","(4,(1,(2,3)));",4
80,3,"(4,(2,(1,3)));","(4,(2,(1,3)));",3
80,3,"(4,(2,(1,3)));","(4,(3,(1,2)));",6
80,3,"(4,(3,(1,2)));","(4,(1,(2,3)));",7547
