,"1,2","1,3","1,4","2,3","2,4","3,4"
39,182.064,186.396,226.034,186.396,226.034,226.034
40,181.106,186.32,226.498,186.32,226.498,226.498
41,181.35,186.825,226.537,186.825,226.537,226.538
42,182.264,186.236,226.428,186.236,226.428,226.428
43,180.03,186.922,226.01999999999998,186.922,226.01999999999998,226.01999999999998
44,181.134,186.1,228.76399999999998,186.1,228.76399999999998,228.76399999999998
45,180.12,186.742,226.711,186.742,226.711,226.711
46,180.914,186.394,228.01800000000003,186.394,228.01800000000003,228.01800000000003
47,180.464,186.13799999999998,226.38799999999998,186.13799999999998,226.38799999999998,226.38799999999998
48,180.872,187.05400000000003,226.19400000000002,187.05400000000003,226.19400000000002,226.19400000000002
49,180.174,186.638,231.36900000000003,186.638,231.36900000000003,231.369
50,181.112,186.33599999999998,227.986,186.33599999999998,227.986,227.986
51,180.106,186.476,228.73399999999998,186.476,228.73399999999998,228.73399999999998
52,180.858,187.632,226.144,187.632,226.144,226.144
53,180.424,187.05700000000002,227.92400000000004,187.05700000000002,227.92400000000004,227.923
54,180.502,186.036,226.245,186.036,226.245,226.245
55,181.964,186.76,228.55599999999998,186.76,228.55599999999998,228.55599999999998
